,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
0,39.4574087361913,12.984728229328537,0.043105580952263425,-570689113.6863925,7.7185595545558705,1.0183708134016312,1.0490570286250183,1.0769966800290973,2.436019332839511,-112.69977630324175,-0.013379251197674092,-0.03875865838001509,-0.05194076520707616,-0.16948856756677946
1,60.34570106642103,1.4666824709781467,0.02394093259584761,-2366889128.8597064,23.166867889118834,0.9898390418287354,0.9706599734310427,0.9846093892699703,0.847201993569997,-222.2742217556212,0.009114480749319205,0.02531010316726758,0.04338406592174243,-0.014286523099899646
2,54.65538808284571,49.04559658101433,0.033199667961276914,-9358195.768922806,3.221284027405517,0.9976268755081988,0.988419813731788,0.8961979626247081,1.7497245492230302,-46.75220109543349,0.010657096194462977,0.008281797728311623,0.03712077846428005,0.3327128043605466
3,48.895269818872194,-0.1972325739029568,0.01617328081219674,-3234777534.989498,30.632481685780483,1.0023146115340122,1.004346529444861,0.9992009451670147,0.8238518306941609,-455.36197286666004,8.74690341492022e-05,-0.004284312113955248,-0.0017323586283569548,0.005600048485791882
4,52.56914081299542,2.752210428020832,0.0218010083748238,-609304242.2401748,5.850331659770038,0.9967328526636616,0.9915707885509885,0.9880544388119121,2.0463374001432393,-93.2174242988589,0.002626712412542453,0.008649259289953658,0.01704530656705158,0.02237695802452648
5,24.042031349704008,37.56193695600087,0.14098217584051043,-77630511.98536777,8.464363668255183,1.0901355797401606,1.2894959632105072,1.7050695783784233,3.7305977669413384,-86.68622345064367,-0.18307941744092146,-0.16874152980664311,-0.35888755908990805,-0.4357955500530236
6,63.58734046289326,0.9040006649105052,0.026204801305867876,-4736492074.530674,43.4860575498563,0.9910356081981728,0.9627280127957208,0.8972057360381692,1.0951109106207775,-343.945437330349,0.020454855036803738,0.02438299890678811,0.07222710108639122,0.22041648123258423
7,47.19746257027112,-0.23423642723561322,0.02143024445631697,-4495091762.536537,44.95278097709815,1.0022664541010946,1.011152924501338,0.9982615471073368,1.1743897608751008,-516.3210978709639,-0.004849512922945102,-0.005077566171100172,-0.012899835443490642,0.061074765628647915
8,49.9443463353583,48.4274484451108,0.07490532178601647,-43759604.62069273,6.969873696070042,0.9788043957316146,0.9755431144377414,1.3851163694318944,3.485825429108637,-43.91060229558198,-0.018381396131701082,0.05082325751597063,0.020638834861905028,-0.41500260425055974
9,68.67135760571698,56.33334949402231,0.06352338991898823,-11513701.044626236,3.890563624728699,0.9725481584625155,0.8969071766063542,0.8042198031843844,1.7468453335445493,-20.133471378793786,0.05136891914270449,0.07644223561469862,0.21607246208924424,0.3200613473573372
10,36.54027353390512,-1.455331915849122,0.03079664949431889,-3594165308.2823024,38.21902045542352,1.0100303434685247,1.0407506842132683,1.1056385281265355,1.1083789937317277,-294.68760251852757,-0.021332061292486354,-0.024953427383559997,-0.06288273378784087,-0.12014382626368017
11,32.112854291513834,-2.9029413892083777,0.034047481709114556,-2834721031.875158,27.300551167488535,1.0150275602386025,1.0565497396727785,1.1096208769163516,0.9918831158423747,-223.10693876316736,-0.03029296803095704,-0.03463778768806966,-0.08774055113374661,-0.041501594275052726
