Date,Open,High,Low,Close,Volume,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
2014-10-14,24.170000076293945,24.399999618530273,22.600000381469727,23.899999618530273,7695200.0,32.84203631368596,45.613117870475946,0.07929170117212998,-2189843.628216535,5.0786898583153315,1.0462761571122199,1.0991631926718228,1.1628782617557518,0.8343096590929495,-74.25743696117392,-0.058942177658132096,-0.05719924028085501,-0.14028775991227843,0.14354067247638377
2014-10-15,23.25,24.329999923706055,22.889999389648438,24.299999237060547,4349400.0,36.05127362609055,54.59962894172651,0.054125117920793483,-277542.1138714999,5.061578545743865,1.0117695659047057,1.0732510554388557,1.145464645054967,0.8205761794282946,-61.36365902325535,-0.05739950038453091,-0.07954547014446649,-0.1352313556164595,0.20895516297914185
2014-10-16,23.649999618530273,25.049999237060547,23.329999923706055,25.020000457763672,3851500.0,41.472786578597265,62.07905971856768,0.037752872318324256,1712723.940292351,5.0558196623642075,0.9775379438111265,1.0333133259936242,1.1133209233701735,0.7969624368200307,-42.29852323745352,-0.053293264352592976,-0.0249415196201953,-0.15329945503401277,0.08924689619896213
2014-10-17,25.639999389648438,26.270000457763672,24.3799991607666,25.06999969482422,4941400.0,41.84152335184317,56.29708149091935,0.03882755977215695,1946959.9979137033,5.223819264589636,0.9760670120740419,1.024710816424349,1.1112162082791257,0.7953729867086633,-41.10636219429669,-0.046807404663292175,0.002399019008128386,-0.11569667169350017,0.011702945929900552
2014-10-20,25.399999618530273,25.770000457763672,24.610000610351562,25.40999984741211,3292300.0,44.40649787064036,59.507776749648436,0.04361654528310275,2263132.8400479928,5.111865158428517,0.9736324250170281,1.0079299502377919,1.0963514432121282,0.7847304468240055,-32.99953976235001,-0.04128700133478406,0.05610974278618296,-0.05784202838929743,0.00039370980441040586
2014-10-21,25.459999084472656,25.799999237060547,24.899999618530273,25.399999618530273,3216300.0,44.34455008354993,60.41652209156104,0.03179778178921815,2300444.984084606,5.001694027583054,0.9858267774480801,1.0060236323502854,1.0969405676915411,0.7850394028947395,-33.23798106658711,-0.03795175014402585,0.06276150727789184,-0.04403462889470258,0.015999984741210938
2014-10-22,25.5,26.0,25.079999923706055,25.440000534057617,2541400.0,44.677002619392105,62.59424916819528,0.014405464668522324,1930790.1637175754,4.895438325839904,0.9932389740593843,1.0010219872158161,1.0955459676633938,0.7838050359850852,-32.28421584963872,-0.03602745485809499,0.04691363509421125,-0.06401765090439762,0.034146347136670446
2014-10-23,25.729999542236328,25.979999542236328,24.600000381469727,24.65999984741211,3985600.0,39.69740951918157,55.62904210298976,0.024334151870381245,446168.50744611025,5.089269273717079,1.0217356068269159,1.0288118432273887,1.1300198771098207,0.8085969447461362,-50.8822282778744,-0.03413344718959665,-0.014388513339929009,-0.07188558032931304,-0.01752990148886416
2014-10-24,24.649999618530273,24.739999771118164,23.299999237060547,24.020000457763672,8052100.0,36.138259319597765,52.03398780090701,0.047052885701614915,-201734.09544622898,5.279879722973629,1.0402164689784281,1.0501665039094294,1.1599121341197984,0.8301415551227714,-62.92427925377349,-0.03444512029035834,-0.04188269843805872,-0.10805792107075562,-0.021189911913762353
2014-10-27,23.75,24.549999237060547,23.700000762939453,24.1299991607666,3532900.0,37.18074386637854,47.01649261092082,0.05003362250672697,-435223.1336805895,5.132008707078862,1.0248653453712093,1.040820585991587,1.1539407768624137,0.8263572825347802,-60.05225039753031,-0.032845592651052496,-0.05037389588083252,-0.0835549095827644,-0.0640031606645238
2014-10-28,24.309999465942383,24.799999237060547,24.15999984741211,24.780000686645508,2725800.0,43.09241818910346,49.996149137829825,0.04113406914435073,321921.9899676889,4.833563116849275,0.9929781862592854,1.0114204689906916,1.1229454888550574,0.8046811937662184,-42.631559398361894,-0.029358354118394162,-0.02440940713370927,-0.04027881566502053,-0.06772006178431819
2014-10-29,24.700000762939453,24.8799991607666,24.09000015258789,24.100000381469727,2875600.0,38.96161867361996,44.92754830341532,0.02624507717846724,-289401.89928138256,4.849092888349211,1.0098755071192775,1.0380497724596431,1.152833591115586,0.8273859011798732,-59.12806624476324,-0.02610649966954006,-0.05267296086703988,-0.036770585909740486,-0.1523039000079702
2014-10-30,24.200000762939453,24.350000381469727,23.510000228881836,23.8799991607666,4398500.0,37.702395064076896,44.0148177347558,0.026070487540362283,-679793.3129281476,4.795468107109961,1.012646600474425,1.043823313216449,1.1615825355229716,0.8350084269189522,-65.12264979052947,-0.021101769412851294,-0.031630198356524454,-0.07045548212003615,-0.15767199860867834
2014-10-31,24.290000915527344,24.5,23.73200035095215,23.889999389648438,5523600.0,37.80080074999398,43.08614072179087,0.02751532494419227,-1812070.8979874179,4.680694467958648,1.0111343814569622,1.0390121586492556,1.1589573325541067,0.834658896755671,-64.85016399559908,-0.018208454002498785,-0.005412200900821208,-0.0804465045963579,-0.17620691759832974
